lake,time,depth_m,latitude,longitude,temperature_C,velocity_u_m_s,velocity_v_m_s,velocity_magnitude_m_s,velocity_direction_deg
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33636,8.55621,15.854,0.04202,-7e-05,0.042020058305528324,90.09544742636461
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33696,8.55812,15.856,0.04294,-0.00145,0.04296447486005153,91.93403176809561
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33756,8.56002,15.857,0.04349,-0.00316,0.04360465227472867,94.1558298663514
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33816,8.56192,15.858,0.04349,-0.00537,0.04382028069284815,97.0390622025594
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33876,8.56382,15.859,0.04331,-0.00749,0.0439528861395927,99.81164318593629
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33936,8.56572,15.86,0.04304,-0.0074,0.043671519323238574,99.75565747127774
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33996,8.56762,15.858,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33138,8.54551,15.851,0.02548,-0.00339,0.025704522948306198,97.57844064459938
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.332,8.54748,15.849,0.03576,0.00512,0.036124673008900716,81.85195346243037
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33262,8.54942,15.848,0.03876,0.00469,0.03904271635017216,83.10069257850765
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33323,8.55136,15.849,0.03912,0.0026,0.039206305615296116,86.1975904073903
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33384,8.55329,15.85,0.03979,0.00074,0.0397968805310165,88.93455668114318
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33444,8.5552,15.851,0.04084,-0.00073,0.040846523719895673,91.02403196383767
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33505,8.55711,15.852,0.04197,-0.00198,0.0420166788311499,92.70101484565447
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33565,8.55902,15.853,0.04308,-0.00333,0.043208509578554086,94.42006274559225
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33626,8.56092,15.854,0.04393,-0.00506,0.04422045341241991,96.57055837164089
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33686,8.56282,15.855,0.04426,-0.0075,0.04489095231781121,99.61759494311754
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33746,8.56472,15.857,0.0439,-0.01069,0.045182807571021964,103.68562683081872
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33807,8.56662,15.857,0.0422,-0.01301,0.04415993772640537,107.13420806690942
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33867,8.56851,15.856,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33006,8.54643,15.849,0.02344,-0.00288,0.023616265581162487,97.00464724129446
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33068,8.54839,15.847,0.03749,0.00366,0.03766823197337513,84.42410981531057
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.3313,8.55033,15.846,0.04039,0.00285,0.040490426028877494,85.96378394322981
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33192,8.55227,15.846,0.04038,0.00081,0.040388123254243936,88.85083313197383
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33253,8.55419,15.847,0.0408,-0.00104,0.040813252749566535,91.46016446169841
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33314,8.55611,15.848,0.04153,-0.00256,0.041608827188470476,93.52737391329597
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33375,8.55802,15.849,0.04244,-0.00381,0.042610675892316,95.12990803169986
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33435,8.55992,15.85,0.04373,-0.00493,0.04400701989455773,96.43220998270107
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33496,8.56182,15.852,0.04513,-0.00617,0.04554981668459271,97.7849940952212
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33557,8.56372,15.853,0.0468,-0.00752,0.04740032067402076,99.12847155519734
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33617,8.56562,15.854,0.04801,-0.00905,0.048855527834626856,100.67512765351776
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33678,8.56752,15.852,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32874,8.54735,15.847,0.0222,-0.00161,0.02225830406836963,94.1479725219273
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32937,8.5493,15.844,0.03842,0.00278,0.03852044651869965,85.86139634918294
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32999,8.55124,15.843,0.04171,0.00099,0.0417217473267839,88.64032190291825
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33061,8.55318,15.843,0.04169,-0.00113,0.041705311412336916,91.55261171963518
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33122,8.5551,15.843,0.042,-0.00291,0.04210069001809828,93.96344492169963
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33184,8.55701,15.845,0.0426,-0.00437,0.042823555433896425,95.85703740689637
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33245,8.55892,15.846,0.04352,-0.00549,0.04386491194565424,97.18982138787283
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33306,8.56083,15.847,0.04473,-0.00641,0.04518695608248026,98.15520691292699
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33367,8.56273,15.848,0.04615,-0.00727,0.046719111721007706,98.95222440642016
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33428,8.56462,15.849,0.04802,-0.00803,0.04868676719602565,99.49327720998458
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33489,8.56652,15.85,0.04939,-0.00906,0.05021409861781848,100.39465649116921
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.3355,8.56841,15.848,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32744,8.54826,15.844,0.02204,0.00121,0.022073189619989223,86.85760586272953
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32807,8.55022,15.841,0.03947,0.00234,0.03953930323108894,86.60716045787164
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32869,8.55215,15.84,0.0432,-0.00069,0.04320551006526829,90.91506311358016
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32931,8.55408,15.839,0.04309,-0.00315,0.04320498350885,94.18104509381958
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32993,8.556,15.84,0.04323,-0.00493,0.04351020340104146,96.50597094990064
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33055,8.55792,15.841,0.0437,-0.00631,0.044153211661214414,98.21635518407436
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33116,8.55982,15.842,0.04463,-0.00725,0.045215035110016226,99.22691564678183
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33177,8.56173,15.843,0.04573,-0.00798,0.04642104371941674,99.89858635770858
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33239,8.56363,15.844,0.04696,-0.00858,0.04773738576838912,100.35422826455785
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.333,8.56552,15.846,0.04855,-0.00902,0.04938079484981991,100.52485852396097
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33362,8.56742,15.846,0.04977,-0.00973,0.05071218591226373,101.06176605835591
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33423,8.56931,15.844,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32614,8.54918,15.84,0.02259,0.00785,0.02391507056230443,70.83771722143857
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32678,8.55113,15.838,0.04116,0.00176,0.04119761158125554,87.5515262431489
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32741,8.55306,15.836,0.04474,-0.0024,0.04480432568402297,93.0705900446716
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32803,8.55499,15.836,0.04464,-0.00508,0.04492812037020912,96.49228912208062
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32865,8.5569,15.836,0.04463,-0.00692,0.04516329593818414,98.81367910024836
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32927,8.55882,15.837,0.04501,-0.00824,0.04575803426721913,100.374283646793
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32989,8.56072,15.838,0.04576,-0.00911,0.04665800788717838,101.25935826287791
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.3305,8.56262,15.839,0.04661,-0.0098,0.04762910979642596,101.87378873224529
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33112,8.56452,15.84,0.04746,-0.01034,0.04857331777838529,102.29083366359696
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33174,8.56642,15.841,0.04863,-0.01057,0.04976546794716191,102.26281713870426
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33236,8.56831,15.842,0.04969,-0.01062,0.050812208178743816,102.06404266109274
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33298,8.57021,15.84,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32486,8.55009,15.834,0.03005,0.00602,0.030647070006772262,78.67173522369595
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.3255,8.55204,15.833,0.04204,0.00055,0.042043597610099924,89.25045478061318
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32613,8.55397,15.832,0.04539,-0.0039,0.04555723981981349,94.9109071236858
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32676,8.55589,15.832,0.04595,-0.00678,0.04644750692986654,98.3935253589674
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32738,8.5578,15.832,0.04614,-0.00873,0.04695862540577609,100.71409507680097
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.328,8.55971,15.833,0.04655,-0.01001,0.04761410085258358,102.1359389629886
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32863,8.56162,15.834,0.04705,-0.01098,0.048314210124972556,103.13594710212759
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32925,8.56352,15.835,0.04754,-0.01187,0.04899947448697792,104.0192274471884
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32987,8.56542,15.836,0.04787,-0.01265,0.04951322449608791,104.80246182630475
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33049,8.56732,15.837,0.04842,-0.01298,0.05012960003830073,105.00651375961567
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33112,8.56921,15.837,0.04899,-0.01209,0.050459768132642066,103.86274560315655
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33174,8.5711,15.835,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32359,8.551,15.83,0.03776,0.00178,0.037801931167600424,87.30108462548594
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32423,8.55294,15.828,0.04438,-0.00127,0.04439816775498737,91.63915698627228
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32487,8.55487,15.827,0.04654,-0.00531,0.04684194381107598,96.50903800346586
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.3255,8.55679,15.828,0.04733,-0.00834,0.04805917706328313,99.99347681403638
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32613,8.5587,15.828,0.04776,-0.01038,0.04887496291558695,102.26178537033432
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32675,8.56061,15.829,0.04814,-0.01173,0.04954848635427726,103.69408271580332
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32738,8.56251,15.83,0.04849,-0.01283,0.05015863833877471,104.82030911102818
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.328,8.56441,15.831,0.04872,-0.01395,0.0506778146726948,105.97800855446634
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32863,8.56631,15.832,0.04858,-0.01533,0.050941390832995516,107.51371407468241
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32926,8.56821,15.832,0.04826,-0.01652,0.051009195249484184,108.8967151012606
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32989,8.5701,15.833,0.04763,-0.01541,0.0500608130177687,107.928240041613
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.33052,8.57198,15.83,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32234,8.55191,15.826,0.04123,-0.0016,0.041261033675854514,92.2223446525541
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32298,8.55385,15.824,0.04687,-0.00395,0.047036149927476,94.81725625715318
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32361,8.55577,15.823,0.04804,-0.00725,0.048583990161369,98.58208134196173
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32425,8.55769,15.824,0.04875,-0.01009,0.04978323613426512,101.69364413880105
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32488,8.5596,15.824,0.04934,-0.01204,0.050787766243456704,103.71337668569153
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32551,8.5615,15.825,0.04975,-0.01343,0.05153083931006752,105.10689153457969
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32614,8.5634,15.826,0.0501,-0.01454,0.05216724642915323,106.18376234820815
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32677,8.5653,15.827,0.05035,-0.01577,0.052761874492857054,107.3909499455507
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.3274,8.5672,15.827,0.05023,-0.01752,0.05319777532942519,109.22854390682961
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32804,8.5691,15.828,0.04939,-0.02009,0.05331960427460054,112.13464834288996
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32867,8.57099,15.828,0.04708,-0.02255,0.05220180935561525,115.5931142264433
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.3293,8.57287,15.826,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32108,8.55282,15.822,0.04289,-0.0045,0.0431254228964772,95.98953439185502
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32173,8.55476,15.82,0.04857,-0.00659,0.049015028307652746,97.72673403418214
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32237,8.55668,15.82,0.04949,-0.00946,0.050386026832843246,100.82153296454524
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.323,8.55859,15.82,0.05013,-0.012,0.051546259806119786,103.46201081117896
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32364,8.56049,15.82,0.05074,-0.01382,0.052588401763126444,105.23600736970614
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32427,8.5624,15.821,0.05128,-0.01509,0.0534541532530448,106.39740390313766
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32491,8.5643,15.822,0.05178,-0.01608,0.054219321279411085,107.25189997237175
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32555,8.5662,15.823,0.05238,-0.01701,0.05507272010714561,107.99080438981008
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32618,8.56809,15.823,0.05331,-0.01783,0.05621267650628282,108.49296658162714
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32682,8.56999,15.823,0.05388,-0.01879,0.057062408817013674,109.22560134785358
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32746,8.57188,15.822,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.31982,8.55374,15.817,0.04438,-0.00727,0.044971516541028496,99.30313858385603
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32047,8.55567,15.816,0.04993,-0.00922,0.050774140071497026,100.46229919841711
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32112,8.55759,15.815,0.05076,-0.01186,0.05212712537633358,103.15114874232762
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32176,8.5595,15.816,0.05138,-0.01404,0.0532637400113811,105.28342223089535
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.3224,8.5614,15.816,0.052,-0.01569,0.05431552356371058,106.79017861293283
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32304,8.5633,15.817,0.05256,-0.01686,0.055197945613944734,107.78500739161365
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32368,8.5652,15.818,0.05316,-0.0177,0.05602923879547178,108.41554625694744
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32432,8.5671,15.818,0.0539,-0.01835,0.05693797063471792,108.80089856166492
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32497,8.56899,15.819,0.05492,-0.01882,0.05805513586238516,108.91557542065462
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32561,8.57088,15.818,0.05545,-0.01937,0.05873584425204085,109.25551932323644
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32625,8.57277,15.816,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.31856,8.55467,15.813,0.04601,-0.01005,0.04709482561810798,102.32163116941246
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.31921,8.5566,15.811,0.05148,-0.01194,0.05284651360307508,103.05800244673776
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.31986,8.55852,15.811,0.05212,-0.01431,0.054048778894624436,105.35274224913663
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32051,8.56042,15.811,0.05253,-0.01622,0.05497717071658017,107.15942937559304
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32115,8.56232,15.812,0.05313,-0.01765,0.0559849926319545,108.37669511325925
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.3218,8.56422,15.813,0.05368,-0.01872,0.056850512750546055,109.22536114561318
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32244,8.56612,15.813,0.05427,-0.01951,0.0576703823465737,109.77345045197629
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32309,8.56801,15.814,0.05488,-0.02009,0.05844161616519516,110.10623479835934
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32374,8.5699,15.814,0.05551,-0.02066,0.059230023636665886,110.414521331633
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32439,8.57179,15.814,0.05659,-0.02051,0.06019209416526393,109.92211292559848
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32503,8.57368,15.811,0.05978,-0.01543,0.061739236308849824,104.47290290709638
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32568,8.57556,15.804,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.31728,8.55562,15.807,0.04772,-0.01298,0.04945380470701926,105.21650558469719
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.31793,8.55755,15.806,0.05307,-0.01474,0.055078966039677976,105.52244050092847
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.31859,8.55946,15.806,0.05361,-0.01678,0.056174731864068565,107.38018820217489
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.31924,8.56136,15.806,0.05395,-0.01845,0.05701758500673279,108.87983223539572
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.31989,8.56326,15.807,0.05431,-0.01976,0.057793024665611675,109.99327060419645
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32054,8.56516,15.808,0.0547,-0.02075,0.05850344006979418,110.7738334696102
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.3212,8.56705,15.808,0.0552,-0.02149,0.05923563201317261,111.27154011838851
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32185,8.56895,15.809,0.05567,-0.02202,0.05986676289895755,111.58103535487015
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.3225,8.57084,15.809,0.05616,-0.02251,0.06050327015955419,111.84185521435836
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32315,8.57272,15.808,0.057,-0.02239,0.0612397918023894,111.44524830276707
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.3238,8.5746,15.806,0.05642,-0.02014,0.05990689442793709,109.64481710857572
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32446,8.57648,15.801,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.31597,8.5566,15.801,0.04957,-0.01613,0.05212832051773776,108.02480647264319
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.31664,8.55852,15.8,0.05464,-0.01745,0.05735880141704497,107.71156367963428
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.3173,8.56043,15.8,0.0551,-0.01915,0.058332945236804226,109.16489079777568
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.31796,8.56233,15.8,0.05546,-0.0206,0.059162248097921366,110.37695398589045
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.31862,8.56423,15.801,0.05583,-0.02186,0.05995705546472408,111.3826166855757
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.31927,8.56612,15.802,0.05609,-0.02285,0.0605657543501276,112.16504790774424
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.31993,8.56801,15.803,0.05628,-0.02361,0.06103171716411066,112.75851669420882
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.32059,8.5699,15.804,0.05648,-0.0241,0.06140684326685423,113.10792883325354
